"ID";"post_author";"post_date";"post_date_gmt";"post_content";"post_title";"post_excerpt";"post_status";"comment_status";"ping_status";"post_password";"post_name";"to_ping";"pinged";"post_modified";"post_modified_gmt";"post_content_filtered";"post_parent";"guid";"menu_order";"post_type";"post_mime_type";"comment_count"
"1071";"2";"2015-03-31 05:10:05";"2015-03-31 05:10:05";"Decléor Soothing Micellar Water er et effektivt, paraben-frit renseprodukt med 3 egenskaber, der har til opgave at rense og blødgøre følsom hud. Produktet er speciallavet til følsomme og let irritable hudtyper, og blødgører huden intensivt og blidt. Ingrediensen af Rose Essential Oil gør Soothing Micellar Water til et hurtigt og nemt rensende produkt. En renser, toner og make-up fjerner samlet i ét fantastisk produkt.
De lækre ingredienser i Decléor Soothing Micellar Water beroliger og styrker svag hud for at genopbygge dens naturlige balance, imens små organismer hjælper med at fange og eliminerer make-up rester, der ellers ville have skabt urenheder. Huden efterlades utrolig smuk og ren, blød og behagelig, uden at du behøver at vaske produktet af.";"Decléor Soothing Micellar Water  (400ml)";;"publish";"open";"closed";;"decleor-soothing-micellar-water-400ml";;;"2015-03-31 05:10:05";"2015-03-31 05:10:05";;"0";"http://stayfab.dk/?post_type=product&#038;p=1071";"0";"product";;"0"
"1072";"2";"2015-03-31 05:12:11";"2015-03-31 05:12:11";"Decléor Aroma Night Ylang Ylang Purifying Night Balm reducerer urenheder mens du sover. En perfekt behandling, velegnet til fedtet og kombineret hud, der efterlader din hud renere, sundere og mere glansfuld.";"Decleor Ylang Ylang Purifying Night Balm (30ml)";;"publish";"open";"closed";;"decleor-ylang-ylang-purifying-night-balm-30ml";;;"2015-03-31 05:12:11";"2015-03-31 05:12:11";;"0";"http://stayfab.dk/?post_type=product&#038;p=1072";"0";"product";;"0"
"1073";"2";"2015-03-31 05:13:39";"2015-03-31 05:13:39";"Decleor Aromessence Marjolaine Nourishing Night Balm går ind og arbejder aktivt med din hud mens du sover. Nourishing Night Balm reparerer og genopretter din hud og bevarer den naturlige fugtbalance. Med et indhold af kakao og shea butter tilføres din hud intensiv næring og fugt.";"Decleor Marjolaine Night Balm (15ml)";;"publish";"open";"closed";;"decleor-marjolaine-night-balm-15ml";;;"2015-03-31 05:13:39";"2015-03-31 05:13:39";;"0";"http://stayfab.dk/?post_type=product&#038;p=1073";"0";"product";;"0"
"1074";"2";"2015-03-31 05:15:26";"2015-03-31 05:15:26";"Decleor Aroma Lisse Energising Smoothing Cream spf 15 holder din hud ung længere. Denne eksklusive dagcreme dufter frisk af citrus og udstråler en dejlig energi. Med hjælp fra mandarinolie repareres solskader, og din hud beskyttes effektivt mod frie radikaler. Ekstrakt fra galanga stimulerer din huds naturlige produktion af hyaluronisk syre og ekstrakt fra appelsin tilfører fugt og næring.

På samme tid eliminerer ginseng ekstrakt tegn på træthed og perlepartikler oplyser og lysner din hud, så den efterlades smuk, sund og fejlfri";"Decléor Aroma Lisse Energising Smoothing Cream spf 15 (50ml)";;"publish";"open";"closed";;"decleor-aroma-lisse-energising-smoothing-cream-spf-15-50ml";;;"2015-03-31 20:08:56";"2015-03-31 20:08:56";;"0";"http://stayfab.dk/?post_type=product&#038;p=1074";"0";"product";;"0"
"1075";"2";"2015-03-31 05:17:03";"2015-03-31 05:17:03";"Decleor Excellence De L'Age Neck &amp; Decollete Concentrate er udviklet særligt til behandling af den følsomme hud på din hals. Din hud tilføres vigtig næring, og det naturlige forsvar styrkes og opretholdes. Med denne unikke creme opnår du en smukkere og mere ungdommelig hud.";"Decléor Excellence Neck & Decolleté Cream +50 (50ml)";;"publish";"open";"closed";;"decleor-excellence-neck-decollete-cream-50-50ml";;;"2015-03-31 20:08:38";"2015-03-31 20:08:38";;"0";"http://stayfab.dk/?post_type=product&#038;p=1075";"0";"product";;"0"
"1076";"2";"2015-03-31 05:18:20";"2015-03-31 05:18:20";"Decleor Hydra Floral Multi Protection Expert Mask kombinerer det bedste fra Decleors laboratorier og giver din hud en intensiv fugtbehandling på bare 10 minutter.

Masken forvandles til en fin olie under påføring, der gør det nemt og hurtigt at massere produktet ind i huden. Hyaluronsyre udglatter effektivt fine linjer og rynker og giver dig en effekt, der holder i op til 24 timer. Din hud efterlades dejlig blød, velplejet og med en følelse af velvære og ro.

anvendelse

Brug masken 1-2 gange om ugen. Massér produktet ind i huden i cirkulære bevægelser. Når konsistensen har opnået en olie lignende form, lader du masken trænge ind i huden i ca. 10 minutter, hvorefter den skylles af med vand.";"Decléor Hydra Floral Multi Protection Plumping Mask (50ml)";;"publish";"open";"closed";;"decleor-hydra-floral-multi-protection-plumping-mask-50ml";;;"2015-03-31 20:07:44";"2015-03-31 20:07:44";;"0";"http://stayfab.dk/?post_type=product&#038;p=1076";"0";"product";;"0"
"1077";"2";"2015-03-31 05:20:00";"2015-03-31 05:20:00";"Decleor Life Radiance Double Radiance Scrub fjerner blidt døde hudceller og fremhæver din huds naturlige varme. En lækker scrub der indeholder tre eksfolierende stoffer: kardemommefrø, luffafibre og jojobakugler. Den milde duft og de plejende egenskaber efterlader din hud ren og opfrisket.

Anvendes 1 til 2 gange om uge på fugtet hud.";"Decléor Life Radiance Double Radiance Scrub (50ml)";;"publish";"open";"closed";;"decleor-life-radiance-double-radiance-scrub-50ml";;;"2015-03-31 20:07:12";"2015-03-31 20:07:12";;"0";"http://stayfab.dk/?post_type=product&#038;p=1077";"0";"product";;"0"
"1078";"2";"2015-03-31 05:21:50";"2015-03-31 05:21:50";"Decleor Prolagene Lift Peeling Gel er udviklet særligt til moden hud. Din hud eksfolieres blidt, og det høje indhold af naturlige frugtsyrer sikrer, at den lette peeling efterlader din hud ren og sund. Decleor Prolagene Lift Peeling Gel indeholder ikke mineralolier eller farvestoffer.";"Decléor Prolagene Lift Peeling Gel (45ml)";;"publish";"open";"closed";;"decleor-prolagene-lift-peeling-gel-45-ml";;;"2015-03-31 20:06:38";"2015-03-31 20:06:38";;"0";"http://stayfab.dk/?post_type=product&#038;p=1078";"0";"product";;"0"
"1079";"2";"2015-03-31 05:24:11";"2015-03-31 05:24:11";"Decleor Aroma Cleanse Essential Tonifying Lotion with Neroli Essential Oil opfrisker, toner og blødgør din hud og efterlader den lækkert frisk og med en følelse af velvære og renhed. Brug den efter din cleanser og før din ansigtcreme.

Egenskaber

Genopliver.
Opfrisker.
Toner.";"Decléor Essential Tonifying Lotion (200ml)";;"publish";"open";"closed";;"decleor-essential-tonifying-lotion-200ml";;;"2015-03-31 20:05:33";"2015-03-31 20:05:33";;"0";"http://stayfab.dk/?post_type=product&#038;p=1079";"0";"product";;"0"
"1080";"2";"2015-03-31 05:25:41";"2015-03-31 05:25:41";"Decleor Aromessence Relax Intense Dry Oil er en uundværlig kropsolie der beroliger stresset hud. Din krop bliver indhyllet i en følelse af ro og velvære, og den silkebløde olie giver din hud intensiv pleje og næring.";"Decléor Aromessence Relax Intense Dry Oil (100ml)";;"publish";"open";"closed";;"decleor-aromessence-relax-intense-dry-oil-100ml";;;"2015-03-31 20:05:02";"2015-03-31 20:05:02";;"0";"http://stayfab.dk/?post_type=product&#038;p=1080";"0";"product";;"0"
"1081";"2";"2015-03-31 05:27:53";"2015-03-31 05:27:53";"Decleor Excellence De L'Age Sublime Re-Densifying Night Cream er en globalt anerkendt natcreme, der efterlader din hud glat, fast og beroliget.

Decleors Night Energy Complex genopfrisker din hud og genvinder ungdommens naturlige fasthed og elasticitet, ved effektivt at stimulere cellekommunikationen.";"Decléor Excellence Sublime Re-densify Night Cream (50ml)";;"publish";"open";"closed";;"decleor-excellence-sublime-re-densify-night-cream-50ml";;;"2015-03-31 20:04:28";"2015-03-31 20:04:28";;"0";"http://stayfab.dk/?post_type=product&#038;p=1081";"0";"product";;"0"
"1082";"2";"2015-03-31 05:29:13";"2015-03-31 05:29:13";"Decleor Youth Cleansing Milk er en blid og plejende rensemælk der beskytter din hud mod frie radikaler. Magnolia- og mandelolie blødgør din hud, og essentielle fedtsyrer sikrer en effektiv rens, der ikke hæmmer din huds naturlige fugtbalance.";"Decléor Youth Cleansing Milk (200ml)";;"publish";"open";"closed";;"decleor-youth-cleansing-milk-200ml";;;"2015-03-31 20:03:58";"2015-03-31 20:03:58";;"0";"http://stayfab.dk/?post_type=product&#038;p=1082";"0";"product";;"0"
"1083";"2";"2015-03-31 05:35:07";"2015-03-31 05:35:07";"Decleor Prolagene Lift - Normal Skin giver din hud et øjeblikkeligt boost. Huden opstrammes, løftes og udglattes og efterlades med en helt fantastisk varme og udstråling. Ingredienser som for eksempel L-Proline Complex og sojaekstrakt sætter gang i produktionen af kollagen og genopretter din huds naturlige fasthed. Hyaluronisk syre bekæmper dannelsen af rynker på på hudoverfladen og i dybden, og lysreflekterende partikler giver din hud øjeblikkelig glans.

Iris Essentiel Oil øger og beskytter din huds elasticitet og hjælper med at stimulere hudens naturlige forsvar. Den milde blomsterduft efterlader dig med en følelse af afslappethed og forkælelse.";"Decléor Prolagene Lift Normal Skin (50ml)";;"publish";"open";"closed";;"decleor-prolagene-lift-normal-skin-50ml";;;"2015-03-31 20:03:25";"2015-03-31 20:03:25";;"0";"http://stayfab.dk/?post_type=product&#038;p=1083";"0";"product";;"0"
"1084";"2";"2015-03-31 05:41:09";"2015-03-31 05:41:09";"Decléor 3 in 1 Hydra-Radiance Cleansing Mousse er et skønt renseprodukt beregnet til alle hudtyper, der får din hud til at se usædvanlig sund ud, og giver den en smuk, glødende teint. Indeholder de mest effektive hudpleje ingredienser, og giver din hud tre egenskaber, der skal til for en smuk, velholdt og sund hud:
3 fantastiske egenskaber:
Renser huden dybt: når produktet kommer i kontakt med vand, bliver den rige, koncentrerede creme hurtigt til at fantastisk blød og behagelig mousse, der går ind og renser huden i dybden, og efterlader den ren og fløjlsblød.
Polerer og pudser huden perfekt: grapejuice, papaya ekstrakt og japansk White Mulbery renser blidt, fjerner døde hudceller og efterlader din hud krystalklar med synlig renhed og styrke.
Giver fugt til huden: 3 in 1 Hydra-Radiance Cleansing Mousse indeholder både Néroli Essential Oil og Hyaluronic Acid, der giver øjeblikkelige resultater og forbedringer af huden.";"Decléor 3 in 1 Hydra-Radiance Cleansing Mousse (200ml)";;"publish";"open";"closed";;"decleor-3-in-1-hydra-radiance-cleansing-mousse-200ml";;;"2015-03-31 05:41:09";"2015-03-31 05:41:09";;"0";"http://stayfab.dk/?post_type=product&#038;p=1084";"0";"product";;"0"
"1085";"2";"2015-03-31 05:44:08";"2015-03-31 05:44:08";"Decleor Aroma Cleanse Micro-Smoothing Cream er en utroligt effektiv eksfolierende creme, der efterlader huden klar, blød og glat. Cremen er behagelig at bruge og giver dig en følelse af lethed.";"Decléor Micro-smoothing Cream Pureté Exfoliante (50ml)";;"publish";"open";"closed";;"decleor-micro-smoothing-cream-purete-exfoliante-50ml";;;"2015-03-31 20:02:57";"2015-03-31 20:02:57";;"0";"http://stayfab.dk/?post_type=product&#038;p=1085";"0";"product";;"0"
"1086";"2";"2015-03-31 07:20:56";"2015-03-31 07:20:56";"Decleor Hydra Floral BB Cream Spf15 kombinerer effektiviteten fra din dagcreme med fordelene fra din foundation, så du får en naturlig smuk hud.

Decleor Hydra Floral BB Cream Spf15 giver dig fem fantastiske fordele i kun én creme:

Fordele

Giver fugt i 24 timer
Oplyser og udjævner din teint
Reparerer ujævnheder og rødme
Beskytter mod UVA/UVB stråling (Spf15)
Beskytter mod forurening og miljøpåvirkninger";"Decléor Hydra Floral BB Cream Spf15 Dark 40 ml";;"publish";"open";"closed";;"decleor-hydra-floral-bb-cream-spf15-dark-40-ml";;;"2015-03-31 20:02:27";"2015-03-31 20:02:27";;"0";"http://stayfab.dk/?post_type=product&#038;p=1086";"0";"product";;"0"
"1087";"2";"2015-03-31 07:24:31";"2015-03-31 07:24:31";"Decleor Aroma White C+ Brightening Cleansing Foam er en lækker cremet rensemousse, der opfrisker og renser din hud. Makeuprester og andre urenheder fjernes effektivt og takket være det unikke White Focus Plant Complex reduceres pigmentfejl og overskydende talg. Din hud efterlades glansfuld, silkeblød og sund.";"Decléor Brightening Cleansing Foam (150ml)";;"publish";"open";"closed";;"decleor-brightening-cleansing-foam-150ml";;;"2015-03-31 20:01:55";"2015-03-31 20:01:55";;"0";"http://stayfab.dk/?post_type=product&#038;p=1087";"0";"product";;"0"
"1088";"2";"2015-03-31 07:27:44";"2015-03-31 07:27:44";"Decléor Fresh Purifying Gel er et forfriskende, paraben-frit produkt, der har til opgave at rense og genbalancere kombinerede og fedtede hudtyper.
Når den lette tekstur af Fresh Purifying Gel blandes med vand, bliver det til en blød mousse, der føles fantastisk behagelig på huden, og efterlader den usædvanlig ren og frisk. Decléor Fresh Purifying Gel indeholder mange skønne ingredienser. Ylang Ylang Essential Oil hjælper med at rense og balancere huden. Melaleuca reducerer urenheder. Peppermint Aromatic Water forfrisker huden. Detox Green Tea Essential Water hjælper med at eliminere urenheder, samtidig med at porerne bliver opstrammet.

Sådan bruger du Fresh Purifying Gel
Med dine håndflader blander du produktet med vand
Masseres ind i huden i ansigtet i lette cirkulære bevægelser fra halsen til panden.
Rens grundigt efter med vand.";"Decléor Fresh Purifying Gel (400ml)";;"publish";"open";"closed";;"decleor-fresh-purifying-gel-400ml";;;"2015-03-31 07:27:44";"2015-03-31 07:27:44";;"0";"http://stayfab.dk/?post_type=product&#038;p=1088";"0";"product";;"0"
"1089";"2";"2015-03-31 07:31:45";"2015-03-31 07:31:45";"Decleor Aromessence Neroli Essential Serum er seks år i træk blevet kåret til at være den bedste ansigtolie på markedet af Instyle Magazine. Et unikt serum der plejer og beroliger stresset hud. Din hud efterlades velnæret og glansfuld, og hvis du bruger olien over en længere periode, så bekæmpes tørre og irriterede områder, så din holdes sund og i balance.";"Decléor Aromessence Neroli Essential Serum (15ml)";;"publish";"open";"closed";;"decleor-aromessence-neroli-essential-serum-15ml";;;"2015-03-31 20:01:30";"2015-03-31 20:01:30";;"0";"http://stayfab.dk/?post_type=product&#038;p=1089";"0";"product";;"0"
"1090";"2";"2015-03-31 18:56:29";"2015-03-31 18:56:29";"Decleor Aromessence Mandarine Smoothing Night Balm er en let natcreme, der er beriget med naturlige olier og shea butter. En unik creme der giver optimal fugt og hvis antioxidante egenskaber sikrer, at din hud holdes sund og i balance. Rynker og fine linjer reduceres markant og din hud efterlades smuk og glansfuld.";"Decléor Mandarine Smoothing Night Balm (30ml)";;"publish";"open";"closed";;"decleor-mandarine-smoothing-night-balm-30ml";;;"2015-03-31 20:01:11";"2015-03-31 20:01:11";;"0";"http://stayfab.dk/?post_type=product&#038;p=1090";"0";"product";;"0"
"1091";"2";"2015-03-31 18:58:25";"2015-03-31 18:58:25";"Decleor Aroma White Intense Translucency Fluid udjævner din hud og reducerer forekomsten af pigmentpletter. Den lysnende effekt og det høje indhold af vitamin C og kamille styrker pigmenteringsprocessen og sikrer et smukt resultat.

Med Decleor Aroma White Intense Translucency Fluid efterlades din hud sund og synligt mere jævn og glansfuld.";"Decléor Aroma White Intense Translucency Fluid (50ml)";;"publish";"open";"closed";;"decleor-aroma-white-intense-translucency-fluid-50ml";;;"2015-03-31 20:00:49";"2015-03-31 20:00:49";;"0";"http://stayfab.dk/?post_type=product&#038;p=1091";"0";"product";;"0"
"1092";"2";"2015-03-31 18:59:54";"2015-03-31 18:59:54";"Decleor Aromessence Rose D'Orient Night Balm beroliger følsom hud og giver din hud et unikt boost af komfort og energi. Din hud efterlades blødere, sundere og mere glansfuld.";"Decléor Rose D'Orient Night Balm (30ml)";;"publish";"open";"closed";;"decleor-rose-dorient-night-balm-30ml";;;"2015-03-31 19:59:46";"2015-03-31 19:59:46";;"0";"http://stayfab.dk/?post_type=product&#038;p=1092";"0";"product";;"0"
"1093";"2";"2015-03-31 19:01:54";"2015-03-31 19:01:54";"Decleor Aromessence Sculpt Firming Body Serum opstrammer din hud og giver den intens energi og fasthed. Et unikt serum baseret på den nyeste research inden for aromatherapy. Decleor Aromessence Sculpt Firming Body Serum inder holder en eksklusiv cocktail af essentielle olier, der efterlader din hud smuk, sund og velplejer.

egenskaber

Opstrammer din hud
Beskytter mod miljøpåvirkninger
Tilfører styrke og elasticitet";"Decléor Aromessence Sculpt Firming Body Serum (100ml)";;"publish";"open";"closed";;"decleor-aromessence-sculpt-firming-body-serum-100ml";;;"2015-03-31 19:59:08";"2015-03-31 19:59:08";;"0";"http://stayfab.dk/?post_type=product&#038;p=1093";"0";"product";;"0"
"1094";"2";"2015-03-31 19:03:54";"2015-03-31 19:03:54";"Decleor Aroma Purete Shine Control Oxygenating Fluid giver intensiv næring og pleje til kombineret/fedtet hud. Din hud får en perfekt mat finish og efterlades med en følelse af renhed og lethed.

Kliniske resultater

En smuk mat finish: +25%
Ren hud, 50% reducering af talg after 28 days";"Decléor Aroma Purete Shine Control Oxygenating Fluid";;"publish";"open";"closed";;"decleor-aroma-purete-shine-control-oxygenating-fluid";;;"2015-03-31 19:58:36";"2015-03-31 19:58:36";;"0";"http://stayfab.dk/?post_type=product&#038;p=1094";"0";"product";;"0"
"1095";"2";"2015-03-31 19:07:02";"2015-03-31 19:07:02";"Decleor Harmonie Calm Milky Gel-cream Mask går ind og arbejder aktivt med den tørre hud, der efterlades opfrisket og i balance. Din hud boostes effektivt og den integrerede børste sikrer en nem og hurtig påføring. En intensiv behandling velegnet til tør og meget tør hud.";"Decléor Harmonie Calm Milky Gel-cream Mask (40ml)";;"publish";"open";"closed";;"decleor-harmonie-calm-milky-gel-cream-mask-40ml";;;"2015-03-31 19:58:05";"2015-03-31 19:58:05";;"0";"http://stayfab.dk/?post_type=product&#038;p=1095";"0";"product";;"0"
